Sr No,Question,G1,G2,Flags
798,"My cousin staying with us keeps making everyone laugh at my weight during breakfast, and I want it to stop. Is this bullying? I feel confused about what counts.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
799,"My group gives me the boring tasks every time during class projects, and maybe they think I prefer them. Should I talk to a trusted adult? I feel confused about what counts.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
800,"My cousin staying with us keeps making everyone laugh at my weight during breakfast, and I want it to stop. How do I make it stop without making things worse? I want to know if I should tell someone.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
801,"A group of classmates keeps whispering insults whenever I answer questions in class, and I feel afraid to speak. Is this bullying? I am 11 and this happens around family.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
802,"My older brother keeps copying the way I talk and laughing at me every day at home, and it makes me feel small. What is a safe way to ask for help? I am asking because it keeps bothering me.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
803,"My cousins keep excluding me from games and saying I ruin everything during festival visits, and it happens every time. How can I respond safely? I am asking because it keeps bothering me.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
804,"My teacher corrected my answer in front of everyone during class, and I felt nervous. What should I do? I am 12 and I do not want more trouble.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
805,"Classmates keep telling others not to study with me because I am weird during exam revision, and I feel left out. Should I tell a trusted adult? I need a calm way to think about it.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
806,"My cousins keep making jokes about my marks and posting them in the family group during family visits, and I feel embarrassed. Who can I talk to about this? I feel confused about what counts.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
807,"Relatives keep comparing me with my cousin at a family lunch, and I cannot tell if it is bullying. What should I notice before deciding? I feel confused about what counts.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
808,"My cousins keep excluding me from games and saying I ruin everything during festival visits, and it happens every time. Should I report this to someone at school? I feel confused about what counts.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
809,"My sister keeps hiding my homework and calling me useless at home, and I feel scared to complain. How can I respond safely? I am 13 and I feel nervous saying anything.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
810,"My older brother keeps copying the way I talk and laughing at me every day at home, and it makes me feel small. What is a safe way to ask for help? I feel confused about what counts.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
811,"I want to know whether schools have rules about bullying at school, and for understanding policies. What should I do? I want to know if I should tell someone.",CIVIC_LAW,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
812,"Students keep posting jokes about my mistakes in online class chat, and I feel humiliated. How can I respond safely? I need a calm way to think about it.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
813,"My sister said one rude thing after I took her charger at home, and then she apologized. How do I talk about it politely? I want to handle it without being mean back.",GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
814,"A classmate disagreed with my idea one time during group work, and I felt rejected. Is this a normal conflict? I am 14 and it is affecting my day.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'indirect_intent': True}"
815,"My brother keeps threatening to tell everyone my marks and laughing at me before exams, and I do not know what to do. How can I respond safely? I am asking because it keeps bothering me.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
816,"My sister keeps saying I am too sensitive when I ask her to stop teasing at home, and I am not sure if it is serious. What should I notice before deciding? I am 10 and I want a safe answer.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
817,"My sister keeps hiding my homework and calling me useless at home, and I feel scared to complain. Who can I talk to about this? I am 12 and I do not want more trouble.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
818,"My sibling says my answers are silly during homework time, and but only when we study together. Could this become bullying if it continues? I am 10 and I want a safe answer.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
819,"My sister said one rude thing after I took her charger at home, and then she apologized. What should I do? I am 10 and I want a safe answer.",GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
820,"My sister said one rude thing after I took her charger at home, and then she apologized. Should I ask them calmly? I am 10 and I want a safe answer.",GENERIC,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
821,"My sibling accidentally bumped into me while running at home, and it hurt but seemed accidental. How do I talk about it politely? I am 14 and it is affecting my day.",GENERIC,['PERSONAL_DIRECTION'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
822,"A group of classmates keeps whispering insults whenever I answer questions in class, and I feel afraid to speak. Should I tell a trusted adult? I want to know if I should tell someone.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
823,"My brother keeps threatening to tell everyone my marks and laughing at me before exams, and I do not know what to do. Does this count as repeated targeting? I am asking because it keeps bothering me.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
824,"My older brother keeps copying the way I talk and laughing at me every day at home, and it makes me feel small. Is this normal family teasing or bullying? I am 13 and I feel nervous saying anything.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
825,"Students keep posting jokes about my mistakes in online class chat, and I feel humiliated. How can I respond safely? I am 10 and I want a safe answer.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
826,"Classmates keep telling others not to study with me because I am weird during exam revision, and I feel left out. How do I make it stop without making things worse? I am 14 and it is affecting my day.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
827,"I feel lonely when everyone is busy at home, and but nobody is teasing me. Should I ask them calmly? I am 14 and it is affecting my day.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
828,"My cousins call me a nickname I hate during family gatherings, and they say it is just tradition. Should I talk to a trusted adult? I am 12 and I do not want more trouble.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
829,"My older brother keeps copying the way I talk and laughing at me every day at home, and it makes me feel small. How do I make it stop without making things worse? I am 11 and this happens around family.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
830,"My parent told me to finish homework before playing before school, and I felt annoyed. Is it okay to feel upset about this? I am 11 and this happens around family.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'indirect_intent': True}"
831,"Students keep posting jokes about my mistakes in online class chat, and I feel humiliated. Who can I talk to about this? I am 14 and it is affecting my day.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
832,"My sister keeps hiding my homework and calling me useless at home, and I feel scared to complain. Should I report this to someone at school? I want to handle it without being mean back.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
833,"My cousins keep sharing edited photos of me to make fun of my face in the family chat, and I want to know what to do. How do I make it stop without making things worse? I want to handle it without being mean back.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
834,"I want to know whether schools have rules about bullying at school, and for understanding policies. What should I do? I need a calm way to think about it.",CIVIC_LAW,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'direct_intent': True}"
835,"My cousin did not sit next to me because the chair was taken during a family dinner, and I felt ignored. How can I handle my feelings? I want to handle it without being mean back.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
836,"Older relatives keep laughing at my stammer and telling me to speak for entertainment at a family function, and I want help. Should I tell a trusted adult? I feel confused about what counts.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
837,"My cousin staying with us keeps making everyone laugh at my weight during breakfast, and I want it to stop. What is a safe way to ask for help? I am 11 and this happens around family.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
838,"My brother argued with me once about the TV remote at home, and we both got upset. Is that bullying? I am 13 and I feel nervous saying anything.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'indirect_intent': True}"
839,"My older brother keeps copying the way I talk and laughing at me every day at home, and it makes me feel small. Is this bullying? I am asking because it keeps bothering me.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
840,"A group of classmates keeps whispering insults whenever I answer questions in class, and I feel afraid to speak. How do I make it stop without making things worse? I am 13 and I feel nervous saying anything.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
841,"My guardian calls my mistakes funny in front of guests at home, and I feel embarrassed but unsure what it means. Should I talk to a trusted adult? I am 11 and this happens around family.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
842,"Classmates keep telling others not to study with me because I am weird during exam revision, and I feel left out. Is this normal family teasing or bullying? I am 14 and it is affecting my day.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
843,"My brother keeps threatening to tell everyone my marks and laughing at me before exams, and I do not know what to do. Who can I talk to about this? I am asking because it keeps bothering me.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
844,"Students keep posting jokes about my mistakes in online class chat, and I feel humiliated. Who can I talk to about this? I need a calm way to think about it.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
845,"My teacher corrected my answer in front of everyone during class, and I felt nervous. How do I talk about it politely? I am 14 and it is affecting my day.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
846,"My stepbrother keeps blocking the door and mocking me when I try to leave at home, and I feel trapped. What should I do? I am 12 and I do not want more trouble.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
847,"My brother keeps threatening to tell everyone my marks and laughing at me before exams, and I do not know what to do. Does this count as repeated targeting? I am 14 and it is affecting my day.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
848,"My guardian calls my mistakes funny in front of guests at home, and I feel embarrassed but unsure what it means. Does this need more context? I need a calm way to think about it.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
849,"An aunt asked why my marks were lower this term at a gathering, and I felt embarrassed. How can I handle my feelings? I am asking because it keeps bothering me.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
850,"My cousins keep making jokes about my marks and posting them in the family group during family visits, and I feel embarrassed. Should I report this to someone at school? I want to handle it without being mean back.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
851,"My parent told me to finish homework before playing before school, and I felt annoyed. How can I handle my feelings? I am 12 and I do not want more trouble.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
852,"My sibling accidentally bumped into me while running at home, and it hurt but seemed accidental. Should I ask them calmly? I am 14 and it is affecting my day.",GENERIC,['PERSONAL_DIRECTION'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
853,"Relatives keep comparing me with my cousin at a family lunch, and I cannot tell if it is bullying. How can I tell if it is bullying? I want to know if I should tell someone.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
854,"My cousin staying with us keeps making everyone laugh at my weight during breakfast, and I want it to stop. Is this normal family teasing or bullying? I am 13 and I feel nervous saying anything.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
855,"My cousin said they were busy and could not help me during homework, and I felt disappointed. How can I handle my feelings? I am 13 and I feel nervous saying anything.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
856,"My sibling keeps tearing my notes and saying I am too dumb to pass during tuition at home, and I feel upset. What is a safe way to ask for help? I am asking because it keeps bothering me.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
857,"My brother keeps threatening to tell everyone my marks and laughing at me before exams, and I do not know what to do. Should I report this to someone at school? I am 12 and I do not want more trouble.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
858,"My parent told me to finish homework before playing before school, and I felt annoyed. What is the best next step? I am asking because it keeps bothering me.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'indirect_intent': True}"
859,"My cousin staying with us keeps making everyone laugh at my weight during breakfast, and I want it to stop. Is this bullying? I am 11 and this happens around family.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
860,"My sibling says my answers are silly during homework time, and but only when we study together. How do I ask them to stop kindly? I am 10 and I want a safe answer.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
861,"My cousins call me a nickname I hate during family gatherings, and they say it is just tradition. Does this need more context? I am 13 and I feel nervous saying anything.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'indirect_intent': True}"
862,"My cousin did not sit next to me because the chair was taken during a family dinner, and I felt ignored. What is the best next step? I am 11 and this happens around family.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'indirect_intent': True}"
863,"My cousin did not sit next to me because the chair was taken during a family dinner, and I felt ignored. How do I talk about it politely? I am 10 and I want a safe answer.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
864,"Classmates avoid sitting near me because they say I ask too many questions during exams, and I feel singled out. Should I talk to a trusted adult? I am asking because it keeps bothering me.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
865,"An aunt asked why my marks were lower this term at a gathering, and I felt embarrassed. Is this a normal conflict? I am 12 and I do not want more trouble.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'indirect_intent': True}"
866,"My brother keeps threatening to tell everyone my marks and laughing at me before exams, and I do not know what to do. How can I respond safely? I want to handle it without being mean back.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
867,"My sister said one rude thing after I took her charger at home, and then she apologized. How do I talk about it politely? I am asking because it keeps bothering me.",GENERIC,['PERSONAL_DIRECTION'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
868,"My teacher corrected my answer in front of everyone during class, and I felt nervous. Should I ask them calmly? I am 13 and I feel nervous saying anything.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
869,"My cousins call me a nickname I hate during family gatherings, and they say it is just tradition. What should I notice before deciding? I am 13 and I feel nervous saying anything.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
870,"Two students laugh when I read aloud in class, and I do not know if they are laughing at me. What should I notice before deciding? I am asking because it keeps bothering me.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
871,"My cousin staying with us keeps making everyone laugh at my weight during breakfast, and I want it to stop. Is this normal family teasing or bullying? I need a calm way to think about it.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
872,"Classmates keep telling others not to study with me because I am weird during exam revision, and I feel left out. Should I tell a trusted adult? I am 13 and I feel nervous saying anything.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
873,"My cousins keep excluding me from games and saying I ruin everything during festival visits, and it happens every time. How can I respond safely? I am 14 and it is affecting my day.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
874,"My group gives me the boring tasks every time during class projects, and maybe they think I prefer them. Is this bullying or am I misunderstanding? I feel confused about what counts.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
875,"A classmate disagreed with my idea one time during group work, and I felt rejected. Should I ask them calmly? I feel confused about what counts.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
876,"An aunt asked why my marks were lower this term at a gathering, and I felt embarrassed. Does that count as bullying or just a disagreement? I need a calm way to think about it.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
877,"An aunt asked why my marks were lower this term at a gathering, and I felt embarrassed. How can I handle my feelings? I am 14 and it is affecting my day.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
878,"My brother jokes about my height whenever relatives visit at home, and sometimes everyone laughs. Is it okay to feel hurt by this? I am 11 and this happens around family.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'indirect_intent': True}"
879,"My sister keeps hiding my homework and calling me useless at home, and I feel scared to complain. Who can I talk to about this? I am 13 and I feel nervous saying anything.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
880,"My cousins keep sharing edited photos of me to make fun of my face in the family chat, and I want to know what to do. How do I make it stop without making things worse? I want to know if I should tell someone.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
881,"My brother jokes about my height whenever relatives visit at home, and sometimes everyone laughs. Does this need more context? I am 11 and this happens around family.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'indirect_intent': True}"
882,"Older relatives keep laughing at my stammer and telling me to speak for entertainment at a family function, and I want help. Is this normal family teasing or bullying? I am 10 and I want a safe answer.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
883,"Classmates keep telling others not to study with me because I am weird during exam revision, and I feel left out. Should I tell a trusted adult? I am 14 and it is affecting my day.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
884,"My cousins use laughing emojis whenever I send a photo in a family group chat, and they say it is harmless. What should I notice before deciding? I want to know if I should tell someone.",TECHNOLOGY,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
885,"My cousins keep excluding me from games and saying I ruin everything during festival visits, and it happens every time. Does this count as repeated targeting? I want to know if I should tell someone.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
886,"Relatives keep comparing me with my cousin at a family lunch, and I cannot tell if it is bullying. Does this need more context? I want to know if I should tell someone.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'indirect_intent': True}"
887,"My older brother keeps copying the way I talk and laughing at me every day at home, and it makes me feel small. Should I tell a trusted adult? I am 10 and I want a safe answer.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
888,"My sister keeps hiding my homework and calling me useless at home, and I feel scared to complain. Does this count as repeated targeting? I am 13 and I feel nervous saying anything.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
889,"My sibling keeps tearing my notes and saying I am too dumb to pass during tuition at home, and I feel upset. Is this bullying? I am 12 and I do not want more trouble.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
890,"An aunt asked why my marks were lower this term at a gathering, and I felt embarrassed. Should I ask them calmly? I want to know if I should tell someone.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'has_personal_direction': True, 'direct_intent': True}"
891,"My cousins keep making jokes about my marks and posting them in the family group during family visits, and I feel embarrassed. Does this count as repeated targeting? I am 13 and I feel nervous saying anything.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
892,"My sibling says my answers are silly during homework time, and but only when we study together. Should I talk to a trusted adult? I am 14 and it is affecting my day.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
893,"Students keep posting jokes about my mistakes in online class chat, and I feel humiliated. Should I report this to someone at school? I need a calm way to think about it.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
894,"Older relatives keep laughing at my stammer and telling me to speak for entertainment at a family function, and I want help. Should I tell a trusted adult? I am 12 and I do not want more trouble.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
895,"My group gives me the boring tasks every time during class projects, and maybe they think I prefer them. Is this bullying or am I misunderstanding? I need a calm way to think about it.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
896,"My guardian calls my mistakes funny in front of guests at home, and I feel embarrassed but unsure what it means. Is this just teasing or something more? I need a calm way to think about it.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
897,"My brother keeps threatening to tell everyone my marks and laughing at me before exams, and I do not know what to do. Should I report this to someone at school? I need a calm way to think about it.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
898,"A group of classmates keeps whispering insults whenever I answer questions in class, and I feel afraid to speak. Is this normal family teasing or bullying? I am asking because it keeps bothering me.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
899,"An aunt asked why my marks were lower this term at a gathering, and I felt embarrassed. Is it okay to feel upset about this? I am 14 and it is affecting my day.",GENERIC,['EMOTIONAL'],"{'has_emotional_distress': True, 'indirect_intent': True}"
900,"My sibling keeps calling me names and making me do their work during chores, and it happens almost every day. Is this bullying? I am 14 and it is affecting my day.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
901,"My cousins keep sharing edited photos of me to make fun of my face in the family chat, and I want to know what to do. How do I make it stop without making things worse? I am 14 and it is affecting my day.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'direct_intent': True}"
902,"My sister keeps saying I am too sensitive when I ask her to stop teasing at home, and I am not sure if it is serious. Is this just teasing or something more? I am 10 and I want a safe answer.",GENERIC,['AMBIGUOUS_RISK'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'has_personal_direction': True, 'has_ambiguous_risk': True, 'needs_clarification': True, 'direct_intent': True}"
903,"My cousins keep sharing edited photos of me to make fun of my face in the family chat, and I want to know what to do. Is this bullying? I am 14 and it is affecting my day.",TECHNOLOGY,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
904,"My brother keeps threatening to tell everyone my marks and laughing at me before exams, and I do not know what to do. Does this count as repeated targeting? I am 13 and I feel nervous saying anything.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
905,"I want to know whether schools have rules about bullying at school, and for understanding policies. What is the best next step? I am 12 and I do not want more trouble.",CIVIC_LAW,['PERSONAL_DIRECTION'],"{'has_personal_direction': True, 'indirect_intent': True}"
906,"My sibling keeps tearing my notes and saying I am too dumb to pass during tuition at home, and I feel upset. Is this normal family teasing or bullying? I am asking because it keeps bothering me.",GENERIC,['BULLYING'],"{'has_emotional_distress': True, 'has_bullying_involved': True, 'indirect_intent': True}"
