row_id,input_text,old_G1_LOV_ID,new_G1_LOV_ID,old_G2_LOV_ID,new_G2_LOV_ID,old_FLAGS,new_FLAGS
2844,"My cousins keep sharing edited photos of me to make fun of my face in the family chat, and I want to know what to do. Is this bullying? I am asking because it keeps bothering me.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
2845,"My cousins keep excluding me from games and saying I ruin everything during festival visits, and it happens every time. Who can I talk to about this? I am 14 and it is affecting my day.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2846,"My sister said one rude thing after I took her charger at home, and then she apologized. Does that count as bullying or just a disagreement? I am asking because it keeps bothering me.",GENERIC,GENERIC,PERSONAL_DIRECTION,BULLYING,has_personal_direction=true,has_emotional_distress=true;has_bullying_involved=true
2847,"My parent told me to finish homework before playing before school, and I felt annoyed. Does that count as bullying or just a disagreement? I want to handle it without being mean back.",GENERIC,GENERIC,EMOTIONAL,BULLYING,has_emotional_distress=true,has_bullying_involved=true
2849,"Two students laugh when I read aloud in class, and I do not know if they are laughing at me. How can I tell if it is bullying? I am asking because it keeps bothering me.",GENERIC,GENERIC,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2852,"My sister said one rude thing after I took her charger at home, and then she apologized. Should I ask them calmly? I am asking because it keeps bothering me.",GENERIC,GENERIC,PERSONAL_DIRECTION,EMOTIONAL,has_personal_direction=true,has_personal_direction=true;has_emotional_distress=true
2853,"Relatives keep comparing me with my cousin at a family lunch, and I cannot tell if it is bullying. Should I ask for help or wait and see? I feel confused about what counts.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_ambiguous_risk=true,has_personal_direction=true;has_bullying_involved=true
2855,"My sibling says my answers are silly during homework time, and but only when we study together. Does this need more context? I am 14 and it is affecting my day.",GENERIC,GENERIC,AMBIGUOUS_RISK,EMOTIONAL,has_ambiguous_risk=true,has_emotional_distress=true
2856,"My cousins keep making jokes about my marks and posting them in the family group during family visits, and I feel embarrassed. Who can I talk to about this? I want to know if I should tell someone.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_emotional_distress=true;has_ambiguous_risk=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2861,"Two students keep taking my work and calling it theirs while laughing at me during assignments, and I need advice. Does this count as repeated targeting? I want to handle it without being mean back.",GENERIC,GENERIC,BULLYING,BULLYING,has_bullying_involved=true,has_personal_direction=true;has_bullying_involved=true
2862,"My sister keeps saying I am too sensitive when I ask her to stop teasing at home, and I am not sure if it is serious. Does this need more context? I am 13 and I feel nervous saying anything.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_emotional_distress=true;has_bullying_involved=true;has_ambiguous_risk=true,has_emotional_distress=true;has_bullying_involved=true
2865,"My cousin said they were busy and could not help me during homework, and I felt disappointed. What is the best next step? I feel confused about what counts.",GENERIC,TECHNOLOGY,EMOTIONAL,PERSONAL_DIRECTION,has_emotional_distress=true,has_personal_direction=true
2866,"My cousin said they were busy and could not help me during homework, and I felt disappointed. Is this a normal conflict? I am 12 and I do not want more trouble.",GENERIC,TECHNOLOGY,EMOTIONAL,GENERIC_INTENT,has_emotional_distress=true,
2867,"My stepbrother keeps blocking the door and mocking me when I try to leave at home, and I feel trapped. How can I respond safely? I am asking because it keeps bothering me.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2868,"A group of classmates keeps whispering insults whenever I answer questions in class, and I feel afraid to speak. Is this normal family teasing or bullying? I am 11 and this happens around family.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
2870,"A group of classmates keeps whispering insults whenever I answer questions in class, and I feel afraid to speak. Is this bullying? I want to know if I should tell someone.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2874,"My cousin did not sit next to me because the chair was taken during a family dinner, and I felt ignored. What is the best next step? I am 12 and I do not want more trouble.",GENERIC,GENERIC,EMOTIONAL,PERSONAL_DIRECTION,has_emotional_distress=true,has_personal_direction=true
2875,"My brother keeps threatening to tell everyone my marks and laughing at me before exams, and I do not know what to do. Does this count as repeated targeting? I want to handle it without being mean back.",GENERIC,GENERIC,BULLYING,BULLYING,has_bullying_involved=true;has_violence_possibility=true,has_bullying_involved=true
2876,"My brother jokes about my height whenever relatives visit at home, and sometimes everyone laughs. Should I ask for help or wait and see? I am 11 and this happens around family.",GENERIC,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_ambiguous_risk=true,has_personal_direction=true;has_bullying_involved=true
2878,"My sister keeps hiding my homework and calling me useless at home, and I feel scared to complain. Should I report this to someone at school? I am 10 and I want a safe answer.",GENERIC,GENERIC,COERCIVE_CONTROL,BULLYING,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true;has_coercive_control=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2879,"My sister keeps saying I am too sensitive when I ask her to stop teasing at home, and I am not sure if it is serious. Does this need more context? I am 10 and I want a safe answer.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_bullying_involved=true;has_ambiguous_risk=true,has_bullying_involved=true
2880,"Relatives keep comparing me with my cousin at a family lunch, and I cannot tell if it is bullying. Should I ask for help or wait and see? I want to know if I should tell someone.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_ambiguous_risk=true,has_personal_direction=true;has_bullying_involved=true
2885,"My sibling says my answers are silly during homework time, and but only when we study together. Is this just teasing or something more? I am 14 and it is affecting my day.",GENERIC,GENERIC,BULLYING,BULLYING,has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
2886,"My group gives me the boring tasks every time during class projects, and maybe they think I prefer them. Should I ask for help or wait and see? I feel confused about what counts.",GENERIC,GENERIC,AMBIGUOUS_RISK,PERSONAL_DIRECTION,has_personal_direction=true;has_ambiguous_risk=true,has_personal_direction=true
2887,"My teacher corrected my answer in front of everyone during class, and I felt nervous. Is that bullying? I want to handle it without being mean back.",GENERIC,GENERIC,EMOTIONAL,BULLYING,has_emotional_distress=true,has_emotional_distress=true;has_bullying_involved=true
2889,"Older relatives keep laughing at my stammer and telling me to speak for entertainment at a family function, and I want help. Should I tell a trusted adult? I am 14 and it is affecting my day.",GENERIC,GENERIC,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2890,"My brother keeps threatening to tell everyone my marks and laughing at me before exams, and I do not know what to do. How can I respond safely? I am 12 and I do not want more trouble.",GENERIC,GENERIC,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true;has_violence_possibility=true,has_personal_direction=true;has_bullying_involved=true
2891,"My sister keeps saying I am too sensitive when I ask her to stop teasing at home, and I am not sure if it is serious. Is this bullying or am I misunderstanding? I am 10 and I want a safe answer.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_bullying_involved=true;has_ambiguous_risk=true,has_bullying_involved=true
2892,"My cousins keep making jokes about my marks and posting them in the family group during family visits, and I feel embarrassed. How can I respond safely? I am asking because it keeps bothering me.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_emotional_distress=true;has_ambiguous_risk=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2893,"My sibling accidentally bumped into me while running at home, and it hurt but seemed accidental. Is it okay to feel upset about this? I am 11 and this happens around family.",GENERIC,TECHNOLOGY,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_emotional_distress=true
2894,"Classmates avoid sitting near me because they say I ask too many questions during exams, and I feel singled out. Should I ask for help or wait and see? I am asking because it keeps bothering me.",GENERIC,GENERIC,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2895,"My guardian calls my mistakes funny in front of guests at home, and I feel embarrassed but unsure what it means. How can I tell if it is bullying? I am 11 and this happens around family.",GENERIC,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_emotional_distress=true;has_ambiguous_risk=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2896,"I want to know what bullying means about school, and for a project. Should I ask them calmly? I am asking because it keeps bothering me.",GENERIC,GENERIC,PERSONAL_DIRECTION,BULLYING,has_personal_direction=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2897,"Two students laugh when I read aloud in class, and I do not know if they are laughing at me. Is this bullying or am I misunderstanding? I am asking because it keeps bothering me.",GENERIC,GENERIC,BULLYING,BULLYING,has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
2898,"Relatives keep comparing me with my cousin at a family lunch, and I cannot tell if it is bullying. Is this bullying or am I misunderstanding? I feel confused about what counts.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_ambiguous_risk=true,has_bullying_involved=true
2899,"My parent told me to finish homework before playing before school, and I felt annoyed. Should I ask them calmly? I am asking because it keeps bothering me.",GENERIC,GENERIC,PERSONAL_DIRECTION,EMOTIONAL,has_personal_direction=true,has_personal_direction=true;has_emotional_distress=true
2900,"Two students laugh when I read aloud in class, and I do not know if they are laughing at me. Is this bullying or am I misunderstanding? I am 14 and it is affecting my day.",GENERIC,GENERIC,BULLYING,BULLYING,has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
2901,"My cousins call me a nickname I hate during family gatherings, and they say it is just tradition. How do I ask them to stop kindly? I am 12 and I do not want more trouble.",GENERIC,GENERIC,BULLYING,BULLYING,has_bullying_involved=true,has_personal_direction=true;has_bullying_involved=true
2902,"My sibling keeps calling me names and making me do their work during chores, and it happens almost every day. Is this normal family teasing or bullying? I am 11 and this happens around family.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_bullying_involved=true,has_bullying_involved=true
2904,"My guardian calls my mistakes funny in front of guests at home, and I feel embarrassed but unsure what it means. Could this become bullying if it continues? I need a calm way to think about it.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_emotional_distress=true;has_ambiguous_risk=true,has_emotional_distress=true;has_bullying_involved=true
2905,"My sister keeps saying I am too sensitive when I ask her to stop teasing at home, and I am not sure if it is serious. How can I tell if it is bullying? I am 10 and I want a safe answer.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_bullying_involved=true;has_ambiguous_risk=true,has_personal_direction=true;has_bullying_involved=true
2908,"My parent told me to finish homework before playing before school, and I felt annoyed. Should I ask them calmly? I am 14 and it is affecting my day.",GENERIC,GENERIC,PERSONAL_DIRECTION,EMOTIONAL,has_personal_direction=true,has_personal_direction=true;has_emotional_distress=true
2909,"My guardian calls my mistakes funny in front of guests at home, and I feel embarrassed but unsure what it means. Is it okay to feel hurt by this? I need a calm way to think about it.",GENERIC,GENERIC,AMBIGUOUS_RISK,EMOTIONAL,has_emotional_distress=true;has_ambiguous_risk=true,has_emotional_distress=true
2910,"My brother jokes about my height whenever relatives visit at home, and sometimes everyone laughs. How do I ask them to stop kindly? I am 12 and I do not want more trouble.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_ambiguous_risk=true,has_personal_direction=true;has_bullying_involved=true
2912,"My sister keeps hiding my homework and calling me useless at home, and I feel scared to complain. Who can I talk to about this? I want to handle it without being mean back.",GENERIC,GENERIC,COERCIVE_CONTROL,BULLYING,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true;has_coercive_control=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2914,"My sister keeps saying I am too sensitive when I ask her to stop teasing at home, and I am not sure if it is serious. Should I ask for help or wait and see? I am 13 and I feel nervous saying anything.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true;has_ambiguous_risk=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2915,"My sibling keeps calling me names and making me do their work during chores, and it happens almost every day. Should I tell a trusted adult? I am 12 and I do not want more trouble.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true,has_personal_direction=true;has_bullying_involved=true
2917,"My brother keeps threatening to tell everyone my marks and laughing at me before exams, and I do not know what to do. Who can I talk to about this? I want to handle it without being mean back.",GENERIC,GENERIC,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true;has_violence_possibility=true,has_personal_direction=true;has_bullying_involved=true
2918,"A classmate disagreed with my idea one time during group work, and I felt rejected. How can I handle my feelings? I am 14 and it is affecting my day.",GENERIC,GENERIC,BULLYING,EMOTIONAL,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true
2921,"My brother jokes about my height whenever relatives visit at home, and sometimes everyone laughs. How can I tell if it is bullying? I am 12 and I do not want more trouble.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_ambiguous_risk=true,has_personal_direction=true;has_bullying_involved=true
2922,"My group gives me the boring tasks every time during class projects, and maybe they think I prefer them. Could this become bullying if it continues? I need a calm way to think about it.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_ambiguous_risk=true,has_bullying_involved=true
2923,"My stepbrother keeps blocking the door and mocking me when I try to leave at home, and I feel trapped. What should I do? I need a calm way to think about it.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2925,"My brother keeps threatening to tell everyone my marks and laughing at me before exams, and I do not know what to do. Should I report this to someone at school? I am asking because it keeps bothering me.",GENERIC,GENERIC,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true;has_violence_possibility=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2926,"My teacher corrected my answer in front of everyone during class, and I felt nervous. Is it okay to feel upset about this? I want to know if I should tell someone.",GENERIC,GENERIC,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
2929,"My group gives me the boring tasks every time during class projects, and maybe they think I prefer them. How can I tell if it is bullying? I need a calm way to think about it.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_ambiguous_risk=true,has_personal_direction=true;has_bullying_involved=true
2930,"My cousins use laughing emojis whenever I send a photo in a family group chat, and they say it is harmless. How do I ask them to stop kindly? I want to know if I should tell someone.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_bullying_involved=true,has_personal_direction=true;has_bullying_involved=true
2933,"Students keep posting jokes about my mistakes in online class chat, and I feel humiliated. What should I do? I need a calm way to think about it.",TECHNOLOGY,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_bullying_involved=true;has_ambiguous_risk=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2934,"My brother keeps threatening to tell everyone my marks and laughing at me before exams, and I do not know what to do. Who can I talk to about this? I am 11 and this happens around family.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true;has_violence_possibility=true,has_personal_direction=true;has_bullying_involved=true
2935,"A classmate disagreed with my idea one time during group work, and I felt rejected. What is the best next step? I feel confused about what counts.",GENERIC,GENERIC,BULLYING,EMOTIONAL,has_emotional_distress=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true
2937,"My cousins keep making jokes about my marks and posting them in the family group during family visits, and I feel embarrassed. What should I do? I am asking because it keeps bothering me.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_emotional_distress=true;has_ambiguous_risk=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2938,"Two students laugh when I read aloud in class, and I do not know if they are laughing at me. Does this need more context? I am asking because it keeps bothering me.",GENERIC,GENERIC,BULLYING,BULLYING,has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
2939,"I feel lonely when everyone is busy at home, and but nobody is teasing me. What is the best next step? I am 10 and I want a safe answer.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2940,"My cousins keep making jokes about my marks and posting them in the family group during family visits, and I feel embarrassed. Who can I talk to about this? I am 12 and I do not want more trouble.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_emotional_distress=true;has_ambiguous_risk=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2942,"My cousin said they were busy and could not help me during homework, and I felt disappointed. Does that count as bullying or just a disagreement? I feel confused about what counts.",GENERIC,TECHNOLOGY,EMOTIONAL,BULLYING,has_emotional_distress=true,has_bullying_involved=true
2943,"My cousin staying with us keeps making everyone laugh at my weight during breakfast, and I want it to stop. Is this normal family teasing or bullying? I want to know if I should tell someone.",GENERIC,GENERIC,BULLYING,BULLYING,has_bullying_involved=true,has_personal_direction=true;has_bullying_involved=true
2945,"My guardian calls my mistakes funny in front of guests at home, and I feel embarrassed but unsure what it means. Does this need more context? I am 11 and this happens around family.",GENERIC,TECHNOLOGY,AMBIGUOUS_RISK,EMOTIONAL,has_emotional_distress=true;has_ambiguous_risk=true,has_emotional_distress=true
2946,"My cousins keep making jokes about my marks and posting them in the family group during family visits, and I feel embarrassed. Does this count as repeated targeting? I am 11 and this happens around family.",GENERIC,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_emotional_distress=true;has_ambiguous_risk=true,has_emotional_distress=true;has_bullying_involved=true
2947,"I want to know whether schools have rules about bullying at school, and for understanding policies. Should I ask them calmly? I need a calm way to think about it.",GENERIC,CIVIC_LAW,PERSONAL_DIRECTION,BULLYING,has_personal_direction=true,has_personal_direction=true;has_bullying_involved=true
2948,"An aunt asked why my marks were lower this term at a gathering, and I felt embarrassed. What is the best next step? I want to know if I should tell someone.",GENERIC,GENERIC,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
2949,"An aunt asked why my marks were lower this term at a gathering, and I felt embarrassed. Does that count as bullying or just a disagreement? I am 12 and I do not want more trouble.",GENERIC,GENERIC,EMOTIONAL,BULLYING,has_emotional_distress=true,has_emotional_distress=true;has_bullying_involved=true
2950,"My cousin staying with us keeps making everyone laugh at my weight during breakfast, and I want it to stop. Is this normal family teasing or bullying? I am 14 and it is affecting my day.",GENERIC,GENERIC,BULLYING,BULLYING,has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
2951,"My group gives me the boring tasks every time during class projects, and maybe they think I prefer them. Should I ask for help or wait and see? I need a calm way to think about it.",GENERIC,GENERIC,AMBIGUOUS_RISK,PERSONAL_DIRECTION,has_personal_direction=true;has_ambiguous_risk=true,has_personal_direction=true
2953,"Students keep posting jokes about my mistakes in online class chat, and I feel humiliated. Does this count as repeated targeting? I feel confused about what counts.",TECHNOLOGY,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_bullying_involved=true;has_ambiguous_risk=true,has_emotional_distress=true;has_bullying_involved=true
2954,"My sibling keeps calling me names and making me do their work during chores, and it happens almost every day. What is a safe way to ask for help? I am 12 and I do not want more trouble.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true,has_personal_direction=true;has_bullying_involved=true
2956,"Two students keep taking my work and calling it theirs while laughing at me during assignments, and I need advice. What should I do? I am 14 and it is affecting my day.",GENERIC,GENERIC,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2957,"My sibling says my answers are silly during homework time, and but only when we study together. Is it okay to feel hurt by this? I am 10 and I want a safe answer.",GENERIC,GENERIC,AMBIGUOUS_RISK,EMOTIONAL,has_emotional_distress=true;has_ambiguous_risk=true,has_emotional_distress=true
2958,"My brother argued with me once about the TV remote at home, and we both got upset. How do I talk about it politely? I need a calm way to think about it.",GENERIC,GENERIC,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
2959,"My sister keeps saying I am too sensitive when I ask her to stop teasing at home, and I am not sure if it is serious. How do I ask them to stop kindly? I am 13 and I feel nervous saying anything.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_emotional_distress=true;has_bullying_involved=true;has_ambiguous_risk=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2965,"My cousin said they were busy and could not help me during homework, and I felt disappointed. Does that count as bullying or just a disagreement? I am 11 and this happens around family.",GENERIC,TECHNOLOGY,EMOTIONAL,BULLYING,has_emotional_distress=true,has_bullying_involved=true
2967,"My sibling keeps calling me names and making me do their work during chores, and it happens almost every day. What is a safe way to ask for help? I need a calm way to think about it.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true,has_personal_direction=true;has_bullying_involved=true
2968,"My stepbrother keeps blocking the door and mocking me when I try to leave at home, and I feel trapped. Should I report this to someone at school? I am 10 and I want a safe answer.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2969,"My cousins keep excluding me from games and saying I ruin everything during festival visits, and it happens every time. What should I do? I am 14 and it is affecting my day.",TECHNOLOGY,TECHNOLOGY,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2970,"My cousins keep making jokes about my marks and posting them in the family group during family visits, and I feel embarrassed. What should I do? I want to know if I should tell someone.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_emotional_distress=true;has_ambiguous_risk=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2971,"I want to know what bullying means about school, and for a project. What should I do? I am 10 and I want a safe answer.",GENERIC,GENERIC,PERSONAL_DIRECTION,BULLYING,has_personal_direction=true,has_personal_direction=true;has_bullying_involved=true
2972,"My cousins keep making jokes about my marks and posting them in the family group during family visits, and I feel embarrassed. What should I do? I am 12 and I do not want more trouble.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_emotional_distress=true;has_ambiguous_risk=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2975,"My sibling says my answers are silly during homework time, and but only when we study together. Does this need more context? I am 10 and I want a safe answer.",GENERIC,GENERIC,AMBIGUOUS_RISK,GENERIC_INTENT,has_ambiguous_risk=true,
2976,"I feel lonely when everyone is busy at home, and but nobody is teasing me. Is that bullying? I want to know if I should tell someone.",GENERIC,GENERIC,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2977,"Two students laugh when I read aloud in class, and I do not know if they are laughing at me. Is this just teasing or something more? I am asking because it keeps bothering me.",GENERIC,GENERIC,BULLYING,BULLYING,has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
2979,"My sibling keeps tearing my notes and saying I am too dumb to pass during tuition at home, and I feel upset. Is this normal family teasing or bullying? I am 11 and this happens around family.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
2980,"My brother jokes about my height whenever relatives visit at home, and sometimes everyone laughs. What should I notice before deciding? I am 12 and I do not want more trouble.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_ambiguous_risk=true,has_personal_direction=true;has_bullying_involved=true
2983,"Students keep posting jokes about my mistakes in online class chat, and I feel humiliated. How can I respond safely? I am asking because it keeps bothering me.",TECHNOLOGY,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_bullying_involved=true;has_ambiguous_risk=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2984,"My cousin did not sit next to me because the chair was taken during a family dinner, and I felt ignored. Should I ask them calmly? I am 11 and this happens around family.",GENERIC,TECHNOLOGY,PERSONAL_DIRECTION,PERSONAL_DIRECTION,has_personal_direction=true,has_personal_direction=true
2985,"Relatives keep comparing me with my cousin at a family lunch, and I cannot tell if it is bullying. What should I notice before deciding? I want to know if I should tell someone.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_ambiguous_risk=true,has_personal_direction=true;has_bullying_involved=true
2986,"My brother argued with me once about the TV remote at home, and we both got upset. What is the best next step? I feel confused about what counts.",GENERIC,GENERIC,EMOTIONAL,EMOTIONAL,has_emotional_distress=true,has_personal_direction=true;has_emotional_distress=true
2987,"Students keep posting jokes about my mistakes in online class chat, and I feel humiliated. What should I do? I feel confused about what counts.",TECHNOLOGY,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_bullying_involved=true;has_ambiguous_risk=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2988,"My cousin said they were busy and could not help me during homework, and I felt disappointed. How can I handle my feelings? I am 10 and I want a safe answer.",GENERIC,TECHNOLOGY,PERSONAL_DIRECTION,PERSONAL_DIRECTION,has_personal_direction=true,has_personal_direction=true
2989,"My cousins keep making jokes about my marks and posting them in the family group during family visits, and I feel embarrassed. Who can I talk to about this? I am 11 and this happens around family.",GENERIC,TECHNOLOGY,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_emotional_distress=true;has_ambiguous_risk=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
2991,"My brother jokes about my height whenever relatives visit at home, and sometimes everyone laughs. Should I ask for help or wait and see? I am 12 and I do not want more trouble.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_personal_direction=true;has_ambiguous_risk=true,has_personal_direction=true;has_bullying_involved=true
2995,"A classmate disagreed with my idea one time during group work, and I felt rejected. How can I handle my feelings? I am asking because it keeps bothering me.",GENERIC,GENERIC,BULLYING,EMOTIONAL,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true
2996,"My cousins keep making jokes about my marks and posting them in the family group during family visits, and I feel embarrassed. Does this count as repeated targeting? I am asking because it keeps bothering me.",GENERIC,GENERIC,AMBIGUOUS_RISK,BULLYING,has_emotional_distress=true;has_ambiguous_risk=true,has_emotional_distress=true;has_bullying_involved=true
2997,"My guardian calls my mistakes funny in front of guests at home, and I feel embarrassed but unsure what it means. Is this just teasing or something more? I am 11 and this happens around family.",GENERIC,TECHNOLOGY,BULLYING,BULLYING,has_emotional_distress=true;has_bullying_involved=true,has_emotional_distress=true;has_bullying_involved=true
2998,"Two students laugh when I read aloud in class, and I do not know if they are laughing at me. Should I ask for help or wait and see? I am asking because it keeps bothering me.",GENERIC,GENERIC,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
3000,"My brother keeps threatening to tell everyone my marks and laughing at me before exams, and I do not know what to do. Who can I talk to about this? I am 14 and it is affecting my day.",GENERIC,GENERIC,BULLYING,BULLYING,has_personal_direction=true;has_bullying_involved=true;has_violence_possibility=true,has_personal_direction=true;has_emotional_distress=true;has_bullying_involved=true
