id,Topic,Question,G1,G2,G2_all,risk_signal,flags
GRM-0379,ONLINE_STRANGERS_GROOMING_RISK,Is it okay to keep chatting when someone who says they understand me better than my family on a secret chat wants to know my school route?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0380,ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a person who follows me on social media on Roblox chat asked which uniform I wear and when school ends?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0381,ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when someone from a fan group on a video calling app knows my school name even though I never told them?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0382,ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if a senior student at school on an online study group wants to know my school route?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0383,ONLINE_STRANGERS_GROOMING_RISK,Is it safe if someone who says they understand me better than my family on a new app they asked me to install knows my school name even though I never told them?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0384,ONLINE_STRANGERS_GROOMING_RISK,Should I block someone from a fan group on Roblox chat if they keeps asking about my classmates and daily routine?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0385,ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a person who says they are my online best friend on my email wants to know my school route?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0386,ONLINE_STRANGERS_GROOMING_RISK,What should I do if a person who follows me on social media on a video calling app keeps asking about my classmates and daily routine?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0387,ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a person who follows me on social media on Discord asked which uniform I wear and when school ends?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0388,ONLINE_STRANGERS_GROOMING_RISK,Is this grooming if a senior student at school on Minecraft server chat wants to know my school route?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0389,ONLINE_STRANGERS_GROOMING_RISK,What should I do if a senior student at school on Discord keeps asking about my classmates and daily routine?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0390,ONLINE_STRANGERS_GROOMING_RISK,What should I do if a person from a local community group on Telegram knows my school name even though I never told them?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0391,ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if a stranger who says they are also a kid on Roblox chat asked which uniform I wear and when school ends?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0392,ONLINE_STRANGERS_GROOMING_RISK,How do I say no when a person who joined my class chat on Snapchat asked for my class section and teacher's name?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0393,ONLINE_STRANGERS_GROOMING_RISK,Should I block a person who follows me on social media on Telegram if they asked which uniform I wear and when school ends?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0394,ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person who joined my class chat on YouTube comments knows my school name even though I never told them?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0395,ONLINE_STRANGERS_GROOMING_RISK,What does it mean when a senior student at school on Roblox chat asked which uniform I wear and when school ends?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0396,ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if someone I met through a drawing community on a fan club chat keeps asking about my classmates and daily routine?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0397,ONLINE_STRANGERS_GROOMING_RISK,Should I block a person who says they are my online best friend on an online study group if they knows my school name even though I never told them?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0398,ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if someone I met during an online quiz on my email knows my school name even though I never told them?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0399,ONLINE_STRANGERS_GROOMING_RISK,Should I block a stranger who says they are also a kid on a school group chat if they wants to know my school route?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0400,ONLINE_STRANGERS_GROOMING_RISK,How do I say no when someone who says they are a talent scout on a gaming app wants to know my school route?,TECHNOLOGY,GROOMING,"[""GROOMING""]",school_identity,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0401,ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if a person from a gaming server on a secret chat says I can share family secrets because they care?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0402,ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if someone I met through a drawing community on a school group chat says I can share family secrets because they care?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0403,ONLINE_STRANGERS_GROOMING_RISK,What does it mean when a person from a local community group on WhatsApp asked whether anyone checks my phone?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0404,ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if a person from a gaming server on a fan club chat asks what time my parents are away?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0405,ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a neighbour I barely know on Snapchat keeps asking about family problems and says not to tell them?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0406,ONLINE_STRANGERS_GROOMING_RISK,What does it mean when a stranger who messaged me after seeing my profile on my email wants to know if I have my own room?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0407,ONLINE_STRANGERS_GROOMING_RISK,Why do I feel uncomfortable when someone from a music fan page on Snapchat asked whether anyone checks my phone?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0408,ONLINE_STRANGERS_GROOMING_RISK,Is it okay to keep chatting when a stranger from a video app on a video calling app keeps asking about family problems and says not to tell them?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0409,ONLINE_STRANGERS_GROOMING_RISK,Is it okay to keep chatting when a person from a gaming server on Facebook Messenger keeps asking about family problems and says not to tell them?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0410,ONLINE_STRANGERS_GROOMING_RISK,Should I block a stranger who says they are also a kid on a private message if they asks what time my parents are away?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0411,ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when a person who says they can help me become popular on a fan club chat keeps asking about family problems and says not to tell them?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0412,ONLINE_STRANGERS_GROOMING_RISK,What does it mean when a person from a gaming server on Telegram asks what time my parents are away?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0413,ONLINE_STRANGERS_GROOMING_RISK,What does it mean when someone I met in an online game on a private message asked whether anyone checks my phone?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0414,ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they keeps asking about family problems and says not to tell them on WhatsApp?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0415,ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they asked whether anyone checks my phone on a gaming app?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0416,ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if a person who says they are my online best friend on a secret chat says I can share family secrets because they care?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0417,ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they asks what time my parents are away on a school group chat?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0418,ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when a senior student at school on an online study group asked whether anyone checks my phone?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0419,ONLINE_STRANGERS_GROOMING_RISK,What does it mean when a person from a gaming server on a gaming app says I can share family secrets because they care?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0420,ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when someone who says they know my school on Snapchat keeps asking about family problems and says not to tell them?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0421,ONLINE_STRANGERS_GROOMING_RISK,Is it okay to keep chatting when someone I met in an online game on a video calling app says I can share family secrets because they care?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0422,ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person who follows me on social media on my email says I can share family secrets because they care?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0423,ONLINE_STRANGERS_GROOMING_RISK,How do I say no when someone who says they know my school on a secret chat says I can share family secrets because they care?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0424,ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if someone who says they understand me better than my family on Instagram says I can share family secrets because they care?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0425,ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if an older person from a group chat on my email keeps asking about family problems and says not to tell them?,TECHNOLOGY,GROOMING,"[""GROOMING""]",family_secrets,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0426,ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when a person who comments on my posts a lot on Minecraft server chat said I have to prove I am their best friend?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0427,ONLINE_STRANGERS_GROOMING_RISK,What does it mean when someone I met through a drawing community on a text message asked me to choose between them and my friends?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0428,ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a friend of my cousin on a video calling app said I have to prove I am their best friend?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0429,ONLINE_STRANGERS_GROOMING_RISK,Why do I feel uncomfortable when a stranger who says they are also a kid on a text message asked me to choose between them and my friends?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0430,ONLINE_STRANGERS_GROOMING_RISK,What should I do if someone I met in an online game on my email asked me to choose between them and my friends?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0431,ONLINE_STRANGERS_GROOMING_RISK,Is this grooming if someone who says they are a talent scout on WhatsApp asked me to choose between them and my friends?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0432,ONLINE_STRANGERS_GROOMING_RISK,Is it okay to keep chatting when a friend of my cousin on Minecraft server chat said I have to prove I am their best friend?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0433,ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if someone I met in an online game on Snapchat says a true friend would keep secrets from adults?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0434,ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a person who says they are my online best friend on a private message asked me to choose between them and my friends?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0435,ONLINE_STRANGERS_GROOMING_RISK,How do I say no when a person who joined my class chat on a fan club chat asked me to choose between them and my friends?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0436,ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a neighbour I barely know on Facebook Messenger says a true friend would keep secrets from adults?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0437,ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if someone I met during an online quiz on a video calling app asks me to promise loyalty before answering my questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0438,ONLINE_STRANGERS_GROOMING_RISK,How do I say no when a person who comments on my posts a lot on a video calling app gets jealous when I talk to people my age?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0439,ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when a stranger who messaged me after seeing my profile on a voice chat asked me to choose between them and my friends?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0440,ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that someone from a fan group on Discord asks me to promise loyalty before answering my questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0441,ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they said I have to prove I am their best friend on a new app they asked me to install?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0442,ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when someone I met during an online quiz on a voice chat says a true friend would keep secrets from adults?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0443,ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if someone who says they understand me better than my family on a fan club chat said I have to prove I am their best friend?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0444,ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they asks me to promise loyalty before answering my questions on my email?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0445,ONLINE_STRANGERS_GROOMING_RISK,What does it mean when someone I met during an online quiz on Minecraft server chat says a true friend would keep secrets from adults?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0446,ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if someone who says they are a talent scout on my email said I have to prove I am their best friend?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0447,ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person who joined my class chat on Minecraft server chat says a true friend would keep secrets from adults?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0448,ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they asks me to promise loyalty before answering my questions on a fan club chat?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0449,ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if a stranger who messaged me after seeing my profile on a secret chat asks me to promise loyalty before answering my questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0450,ONLINE_STRANGERS_GROOMING_RISK,Why do I feel uncomfortable when an older person from a group chat on a voice chat asked me to choose between them and my friends?,TECHNOLOGY,GROOMING,"[""GROOMING""]",friendship_pressure,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0451,ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person who says they can help me become popular on YouTube comments says their camera is broken every time I ask who they are?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0452,ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if a person who comments on my posts a lot on a secret chat uses different names in different chats?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
GRM-0453,ONLINE_STRANGERS_GROOMING_RISK,Why do I feel uncomfortable when someone I met through a drawing community on a new app they asked me to install refuses to show who they are but asks to see me?,TECHNOLOGY,GROOMING,"[""GROOMING""]",identity_uncertainty,"{""grooming_risk"": true, ""child_perspective"": true, ""contains_explicit_sexual_detail"": false, ""needs_trusted_adult_guidance"": true, ""g2_confidence_threshold"": "">80%""}"
