Topic,Question,G1,G2,G2_all
ONLINE_STRANGERS_GROOMING_RISK,Why do I feel uncomfortable when a stranger who messaged me after seeing my profile on a text message uses different names in different chats?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if a person who comments on my posts a lot on Facebook Messenger says they are from my city but avoids normal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is this grooming if someone from a fan group on a video calling app has no profile photo but asks many personal things?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if an older person from a group chat on a text message has no profile photo but asks many personal things?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What does it mean when someone from a fan group on a gaming app says they are from my city but avoids normal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What does it mean when a person from a gaming server on Snapchat says they are from my city but avoids normal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if a person from my sports practice on Telegram refuses to show who they are but asks to see me?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I block someone who says they are a talent scout on Roblox chat if they says they are from my city but avoids normal questions?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I block someone I met in an online game on Snapchat if they says their camera is broken every time I ask who they are?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if someone I met through a drawing community on an online study group says their camera is broken every time I ask who they are?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if a person from a local community group on a gaming app says their camera is broken every time I ask who they are?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a senior student at school on an online study group tells me teachers make a big deal out of nothing?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person who says they are my online best friend on a new app they asked me to install warned me that adults cannot be trusted with our chat?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when someone from a music fan page on a new app they asked me to install says I should not tell my parents because they will ruin everything?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that a person who says they are my online best friend on a secret chat says I should not tell my parents because they will ruin everything?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a stranger from a video app on Minecraft server chat says I should not tell my parents because they will ruin everything?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a stranger who messaged me after seeing my profile on Discord keeps telling me I will lose them if I ask for help?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How can I stay safe when a person from my sports practice on Snapchat keeps telling me I will lose them if I ask for help?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a neighbour I barely know on Facebook Messenger says I should not tell my parents because they will ruin everything?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a senior student at school on a private message warned me that adults cannot be trusted with our chat?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if a friend of my cousin on Discord warned me that adults cannot be trusted with our chat?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Can a nice person still be unsafe if they says asking an adult would betray our friendship on Telegram?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if a friend of my cousin on Minecraft server chat warned me that adults cannot be trusted with our chat?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I save as proof if a person from a local community group on a private message says asking an adult would betray our friendship?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is this grooming if a stranger who messaged me after seeing my profile on Instagram says asking an adult would betray our friendship?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What does it mean when someone from a homework help group on Roblox chat keeps telling me I will lose them if I ask for help?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is this grooming if a friend of my cousin on Discord says I should not tell my parents because they will ruin everything?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I do if a person who comments on my posts a lot on Instagram says asking an adult would betray our friendship?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Who should I talk to if a person who joined my class chat on a secret chat keeps telling me I will lose them if I ask for help?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What should I do if someone I met in an online game on a video calling app says I should not tell my parents because they will ruin everything?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,What are safe steps if someone I met in an online game on a gaming app warned me that adults cannot be trusted with our chat?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if an older person from a group chat on a school group chat says I should not tell my parents because they will ruin everything?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Should I tell an adult if someone I met in an online game on YouTube comments says I should not tell my parents because they will ruin everything?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that someone from a fan group on a new app they asked me to install warned me that adults cannot be trusted with our chat?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,How do I explain to my parents that a person from my sports practice on Minecraft server chat tells me teachers make a big deal out of nothing?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
ONLINE_STRANGERS_GROOMING_RISK,Is it safe if a person who follows me on social media on Discord says asking an adult would betray our friendship?,TECHNOLOGY,GROOMING,"[""GROOMING""]"
